Name,Price,Product Type,WebLinks,ImageLinks
"Flat-Top RT BP Pens 12PK Asst",19.99,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Fashn-Trnd/Flat-Top-RT-BP-Pens-12PK-Asst/p/661119391,https://static.helixbeta.com/prod/457/9391/457_661119391.jpg?imwidth=2048
"Highlighters Set of 4 Asst",7.49,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Highlighters/Specialty/Highlighters-Set-of-4-Asst/p/661119404,https://static.helixbeta.com/prod/457/9404/457_661119404_1?imwidth=2048
"Le Pen Flex 6 Piece Set Jewel: Magenta Amethyst Navy Oriental Blue Burgundy Teal",11.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Fashn-Trnd/Le-Pen-Flex-6-Piece-Set-Jewel-Magenta-Amethyst-Navy-Oriental-Blue-Burgundy-Teal/p/641468738,https://static.helixbeta.com/prod/457/8738/457_641468738.jpg?imwidth=2048
"Le Pen Flex 6 Piece Set Pastel: Dusty Pink Coral Pink Ochre Peppermint Pale Blue Wisteria Amethyst Magenta Teal Orental Blue",11.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Fashn-Trnd/Le-Pen-Flex-6-Piece-Set-Pastel-Dusty-Pink-Coral-Pink-Ochre-Peppermint-Pale-Blue-Wisteria-Amethyst-Magenta-Teal-Orental-Blue/p/641468746,https://static.helixbeta.com/prod/457/8746/457_641468746.jpg?imwidth=2048
"Le Pen 10 Piece Set Dark: Black Red Blue Green Brown Lavender Olive Green Dark Grey Burgundy Oriental Blue",19.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Fashn-Trnd/Le-Pen-10-Piece-Set-Dark-Black-Red-Blue-Green-Brown-Lavender-Olive-Green-Dark-Grey-Burgundy-Oriental-Blue/p/641468720,https://static.helixbeta.com/prod/457/8720/457_641468720.jpg?imwidth=2048
"Le Pen 6 Piece Set Retro: Magenta Pale Mauve Mustard Jade Green Sepia Navy",11.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Fashn-Trnd/Le-Pen-6-Piece-Set-Retro-Magenta-Pale-Mauve-Mustard-Jade-Green-Sepia-Navy/p/641468711,https://static.helixbeta.com/prod/457/8711/457_641468711.jpg?imwidth=2048
Asst Desert Gel Luxe Pens - 12pk,18.99,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Fashn-Trnd/Asst-Desert-Gel-Luxe-Pens---12pk/p/478218957,https://static.helixbeta.com/prod/457/8957/457_478218957.jpg?imwidth=2048
Sharpie Fine Point Permanent Markers Black 2Pack,4.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Markers/Carded/Sharpie-Fine-Point-Permanent-Markers-Black-2Pack/p/255675683,https://static.helixbeta.com/prod/457/5683/457_255675683.jpg?imwidth=2048
Zebra F301 Ballpoint Retractable Pen 0.7mm Black 2Pack,6.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Carded/Zebra-F301-Ballpoint-Retractable-Pen-0-7mm-Black-2Pack/p/268768854,https://static.helixbeta.com/prod/457/8854/457_268768854.jpg?imwidth=2048
Pilot Frixion Clicker Erasable Gel Pen Fine 0.7mm 2Pack Black,6.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Carded/Pilot-Frixion-Clicker-Erasable-Gel-Pen-Fine-0-7mm-2Pack-Black/p/990885,https://static.helixbeta.com/prod/457/0885/457_990885.jpg?imwidth=2048
Zebra ZGrip Ballpoint Retractable Pen 1.0mm Assorted 5Pack,3.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Carded/Zebra-ZGrip-Ballpoint-Retractable-Pen-1-0mm-Assorted-5Pack/p/268768820,https://static.helixbeta.com/prod/457/8820/457_268768820.jpg?imwidth=2048
Staedtler Handheld Metal Pencil Sharpener,5.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pencils/Pencil-Sharpeners/Staedtler-Handheld-Metal-Pencil-Sharpener/p/360022537,https://static.helixbeta.com/prod/457/2537/457_360022537.jpg?imwidth=2048
Pilot Frixion Clicker Erasable Gel Pen Fine 0.7mm 5Pack Assorted,16.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Carded/Pilot-Frixion-Clicker-Erasable-Gel-Pen-Fine-0-7mm-5Pack-Assorted/p/360568732,https://static.helixbeta.com/prod/457/8732/457_360568732.jpg?imwidth=2048
Zebra ZGrip Flight Retractable Ballpoint 1.2mm Black 4Pack,5.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Carded/Zebra-ZGrip-Flight-Retractable-Ballpoint-1-2mm-Black-4Pack/p/980785,https://static.helixbeta.com/prod/457/0785/457_980785.jpg?imwidth=2048
BIC Velocity #2 Side Clic Mechanical Pencil 0.7mm 4Pack,7.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pencils/Carded/BIC-Velocity-2-Side-Clic-Mechanical-Pencil-0-7mm-4Pack/p/156800451,https://static.helixbeta.com/prod/457/0451/457_156800451.jpg?imwidth=2048
Pilot G2 Retractable Roller Gel Pen Fine 0.7mm Black 2Pack,5.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Carded/Pilot-G2-Retractable-Roller-Gel-Pen-Fine-0-7mm-Black-2Pack/p/1059302,https://static.helixbeta.com/prod/457/9302/457_1059302.jpg?imwidth=2048
BIC Gelocity Quick Dry Retractable Gel Pen Medium Point 0.7mm Black 3Pack,6.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Carded/BIC-Gelocity-Quick-Dry-Retractable-Gel-Pen-Medium-Point-0-7mm-Black-3Pack/p/268768774,https://static.helixbeta.com/prod/457/8774/457_268768774.jpg?imwidth=2048
Poppin Assorted Jewels Retractable Gel Luxe Pens Set of 4,10.99,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Fashn-Trnd/Poppin-Assorted-Jewels-Retractable-Gel-Luxe-Pens-Set-of-4/p/330868902,https://static.helixbeta.com/prod/457/8902/457_330868902_01?imwidth=2048
Pilot FriXion Clicker Erasable Gel Ink Pen Fine Point (0.7mm) Assorted Colors 5 Count,16.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Bulk--Display-Pens/Pilot-FriXion-Clicker-Erasable-Gel-Ink-Pen-Fine-Point-0-7mm-Assorted-Colors-5-Count/p/507121338,https://static.helixbeta.com/prod/457/1338/457_507121338.jpg?imwidth=2048
BIC Atlantis Exact Black Pen 3pk,5.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pens/Carded/BIC-Atlantis-Exact-Black-Pen-3pk/p/156800426,https://static.helixbeta.com/prod/457/0426/457_156800426.jpg?imwidth=2048
Pentel Quick Click Mechanical Pencil 0.7mm 2Pack,6.98,Writing Tools,https://drexel.bncollege.com/School-Supplies-ArtTech/Writing-Instruments/Pencils/Carded/Pentel-Quick-Click-Mechanical-Pencil-0-7mm-2Pack/p/268768715,https://static.helixbeta.com/prod/457/8715/457_268768715.jpg?imwidth=2048
